project_id,project_type,project_scale,project_duration_years,complexity_index,initial_investment,tax_rate,risk_index,year,inflation_rate,market_growth_rate,revenue,operating_cost,capex,working_capital,cash_flow
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,2,0.06,0.05,63558055.59,45348970.68,2973406.74,7967702.51,8409266.59
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,3,0.05,0.02,81182376.67,60342152.56,1926053.79,9913673.49,12920111.67
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,4,0.02,0.02,81551022.75,57423908.49,4637931.72,10286371.27,15196044.77
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,5,0.05,0.03,83578441.18,54479860.49,8391746.67,10900686.09,15072024.87
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,6,0.06,0.02,82774869.02,60213378.33,2236840.57,9974909.62,15942661.98
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,7,0.05,0.04,87222830.05,62811445.29,5058141.03,10976554.38,14138623.7
P0261,Infrastructure,Small,8,0.3,147328795.85,0.2,0.4,8,0.06,0.09,102105312.19,68374169.39,1030910.15,12209369.26,24474074.44
P0262,Healthcare,Small,4,0.59,63833332.84,0.23,0.3,1,0.06,0.09,15456347.68,9636925.2,8472803.2,693480.3,-4586004.36
P0262,Healthcare,Small,4,0.59,63833332.84,0.23,0.3,2,0.06,0.03,20874908.23,14716262.69,985247.68,981984.08,3542529.17
P0262,Healthcare,Small,4,0.59,63833332.84,0.23,0.3,3,0.05,0.02,31826622.08,24076478.91,1239850.92,1354808.43,4451955.4
P0262,Healthcare,Small,4,0.59,63833332.84,0.23,0.3,4,0.05,0.05,26746103.75,19223493.34,1101716.98,1291882.36,4582393.89
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,1,0.03,0.0,27607988.6,13740837.17,10352582.38,2082533.46,-2699055.16
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,2,0.07,0.03,46434643.56,25739736.48,8629012.64,3412120.97,4962823.12
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,3,0.08,0.08,63675940.89,33649704.58,8150792.79,4836449.5,12015454.55
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,4,0.08,0.06,60226309.31,34318738.93,4280363.38,4509156.58,14041486.06
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,5,0.07,0.01,68665958.12,35192660.0,10608060.4,4819860.47,12773080.85
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,6,0.04,0.09,71884063.56,39310156.85,8522634.27,4859338.49,14197816.18
P0263,Real Estate,Medium,7,0.47,179850565.1,0.29,0.55,7,0.03,0.05,68499567.94,36917070.23,2355040.99,4976055.45,19195140.39
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,1,0.09,0.0,58581008.47,35362862.36,15504606.8,6698477.13,-3796957.19
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,2,0.05,-0.01,77838189.56,43504254.06,5461814.81,9279613.3,19482744.43
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,3,0.06,0.07,81202909.77,50616863.6,2115004.39,9724634.23,21011629.23
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,4,0.05,0.07,86658086.07,49216626.54,2943960.64,10136162.33,27962450.29
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,5,0.05,0.1,89148249.84,47882528.09,6664948.12,10589343.62,27725825.33
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,6,0.06,0.08,96417005.67,57891351.76,4062768.63,11180309.83,26384813.67
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,7,0.04,0.06,107153203.74,64182457.96,4775622.07,12318976.2,26129387.94
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,8,0.07,0.13,107382605.98,68947950.12,1901465.12,11398954.96,28875298.75
P0264,Real Estate,Small,9,0.66,152291517.1,0.21,0.48,9,0.06,0.09,93201234.11,57885958.45,1507776.07,9851011.37,27878196.46
P0265,Healthcare,Small,5,0.31,15130655.54,0.19,0.69,1,0.07,0.04,6464118.35,4803749.92,1456404.97,533067.2,-663026.18
P0265,Healthcare,Small,5,0.31,15130655.54,0.19,0.69,2,0.03,0.04,6682496.72,5299736.84,619925.74,581755.66,442376.28
P0265,Healthcare,Small,5,0.31,15130655.54,0.19,0.69,3,0.05,0.05,8570885.76,6200723.49,334537.92,608544.11,1554318.56
P0265,Healthcare,Small,5,0.31,15130655.54,0.19,0.69,4,0.05,-0.01,9291452.29,6621847.49,224173.13,733457.9,1799617.88
P0265,Healthcare,Small,5,0.31,15130655.54,0.19,0.69,5,0.09,0.06,10386154.16,7786692.65,348477.4,791496.05,1695284.18
P0266,Manufacturing,Small,3,0.38,56716186.0,0.25,0.4,1,0.08,0.02,15822403.83,10102582.68,4939590.37,1375828.65,-2060898.44
P0266,Manufacturing,Small,3,0.38,56716186.0,0.25,0.4,2,0.07,0.06,24366575.05,15641343.42,2746329.36,1885614.55,3171489.74
P0266,Manufacturing,Small,3,0.38,56716186.0,0.25,0.4,3,0.06,0.01,28090586.68,17433155.36,779213.28,2236689.18,6653158.51
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,1,0.05,0.03,28071121.19,13530898.74,13478640.1,2528978.4,-6118616.7
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,2,0.06,0.1,47582211.52,27712761.43,4798020.09,4626239.06,7236837.77
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,3,0.06,0.05,52593010.21,29906658.9,5036922.06,4933185.95,10987975.48
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,4,0.05,-0.0,54930962.98,27926805.7,6219607.5,5070443.72,12369497.57
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,5,0.05,0.0,48657638.63,25464027.24,5453179.57,4800238.75,11526013.79
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,6,0.04,0.06,55840468.8,31381444.21,5825683.66,4998646.81,11350883.42
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,7,0.06,-0.03,61238727.35,32223926.59,3568427.79,5748030.02,16682193.69
P0267,Energy,Medium,8,0.29,132883539.54,0.29,0.41,8,0.06,0.04,64757813.5,37273256.93,2415756.71,7145486.91,15867156.33
P0268,Manufacturing,Medium,4,0.57,86575962.9,0.31,0.43,1,0.08,0.07,33332877.7,21536052.16,5818179.39,3386814.89,-1042410.33
P0268,Manufacturing,Medium,4,0.57,86575962.9,0.31,0.43,2,0.08,0.05,58263412.11,37066465.06,1324966.26,6920813.02,9644196.88
P0268,Manufacturing,Medium,4,0.57,86575962.9,0.31,0.43,3,0.08,0.05,70988793.06,43846893.06,1778336.28,7435408.37,17093384.7
P0268,Manufacturing,Medium,4,0.57,86575962.9,0.31,0.43,4,0.06,0.01,77962881.18,47895072.02,855087.44,7247121.16,19011427.21
P0269,Healthcare,Medium,5,0.41,43843201.3,0.26,0.4,1,0.05,0.05,14969238.99,9157045.32,6404266.69,681089.83,-2683970.08
P0269,Healthcare,Medium,5,0.41,43843201.3,0.26,0.4,2,0.02,0.1,23708828.28,13659436.42,883271.73,1045137.03,6158235.38
P0269,Healthcare,Medium,5,0.41,43843201.3,0.26,0.4,3,0.06,0.04,30945753.11,18423380.05,1232496.89,1373456.79,7518080.36
P0269,Healthcare,Medium,5,0.41,43843201.3,0.26,0.4,4,0.08,0.03,26083431.48,15876113.39,1739644.22,1133443.45,6475183.4
P0269,Healthcare,Medium,5,0.41,43843201.3,0.26,0.4,5,0.06,0.04,22006392.58,13090608.54,531325.77,1042498.63,6142313.82
P0270,Healthcare,Medium,4,0.44,41881752.52,0.23,0.38,1,0.07,0.05,14681561.15,7873823.42,3221103.25,1305263.92,725539.84
P0270,Healthcare,Medium,4,0.44,41881752.52,0.23,0.38,2,0.08,-0.0,16925601.0,8963151.65,2035779.91,1358450.17,4105629.92
P0270,Healthcare,Medium,4,0.44,41881752.52,0.23,0.38,3,0.04,0.05,20142495.34,11680523.4,1103315.27,1588627.84,5155315.73
P0270,Healthcare,Medium,4,0.44,41881752.52,0.23,0.38,4,0.07,-0.02,17304803.96,9626533.95,744327.2,1426865.71,5237061.86
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,1,0.05,0.03,31430130.07,23375336.2,24698798.02,1905015.51,-19432405.66
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,2,0.03,0.08,38996610.05,25722031.36,12481909.87,2299170.96,-3060614.69
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,3,0.07,0.01,42422966.37,32050425.81,9938404.54,2640429.58,-2608831.42
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,4,0.04,0.04,56206486.95,35144649.62,3942983.59,3260000.67,11677989.63
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,5,0.07,0.1,52056424.75,37384606.89,3405344.33,3004770.54,8262999.65
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,6,0.05,0.06,51334253.92,37033009.46,4607470.22,2851707.37,6205829.24
P0271,Infrastructure,Medium,7,0.95,223385117.4,0.25,0.31,7,0.08,0.08,55404947.68,41263605.61,3144946.31,3446138.66,6756914.15
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,1,0.04,0.1,4982949.08,2059426.55,1095590.75,656308.96,446513.22
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,2,0.07,0.05,7350589.77,3074704.94,315773.77,930488.51,2708394.46
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,3,0.05,0.09,8522831.14,3543426.09,382053.56,1038934.99,3230931.3
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,4,0.09,0.03,8724946.48,3853468.04,419375.04,968503.04,3143218.82
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,5,0.06,0.01,9732419.33,4036249.18,198237.63,1101965.32,3970457.9
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,6,0.04,0.06,9104617.1,3693334.37,170994.86,1064752.6,3876851.76
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,7,0.06,0.02,9703636.72,3958991.94,392032.33,1147155.68,3774770.38
P0272,Technology,Medium,8,0.36,9769131.6,0.24,0.31,8,0.07,0.04,9957614.53,3880497.71,49950.2,1168100.27,4718873.03
P0273,Real Estate,Medium,4,0.95,105060077.0,0.25,0.42,1,0.04,0.04,13563772.36,8019252.97,7908138.98,671626.86,-4189793.3
P0273,Real Estate,Medium,4,0.95,105060077.0,0.25,0.42,2,0.06,0.11,17408870.76,10599463.71,6349941.14,966951.43,-1568694.72
P0273,Real Estate,Medium,4,0.95,105060077.0,0.25,0.42,3,0.02,0.03,21991702.73,12898348.86,7101260.04,1158391.45,-506223.01
P0273,Real Estate,Medium,4,0.95,105060077.0,0.25,0.42,4,0.07,0.03,27906652.54,15954779.04,902052.72,1693113.43,7241709.12
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,1,0.05,0.15,20151170.46,12349874.53,3365939.25,1461498.1,1001578.71
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,2,0.06,0.11,23842532.18,13989850.61,526725.58,1797183.62,6643143.68
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,3,0.06,0.05,25192901.78,15390402.75,1184141.6,1939217.05,6183476.06
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,4,0.03,0.08,27248902.93,16926678.43,1734878.87,1925636.18,5866927.11
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,5,0.04,0.04,31593698.87,18723807.54,1394722.24,2334653.48,7713900.58
P0274,Technology,Medium,6,0.6,38109832.99,0.26,0.26,6,0.05,0.07,29365064.48,16694671.37,273729.89,2078097.52,8942151.33
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,1,0.08,0.07,35955020.78,25588831.19,8749301.11,1907953.15,-2517610.85
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,2,0.06,0.04,46606858.9,31457555.73,3249928.08,2443522.21,8850961.83
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,3,0.05,0.06,67119210.89,41839865.84,2878742.28,3387223.39,16064840.77
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,4,0.05,0.02,61481289.52,38919376.3,4450587.82,3152790.44,13985263.64
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,5,0.06,0.04,62777068.41,40154580.26,2038521.57,2890662.46,15968901.74
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,6,0.06,0.12,69728646.82,44778356.18,3341785.8,3459286.25,16809363.13
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,7,0.05,0.07,70573692.99,42271060.19,3754262.17,3581354.91,18755677.19
P0275,Real Estate,Small,8,0.57,80933845.61,0.21,0.1,8,0.05,0.12,73237591.68,48299221.92,992677.81,3846719.97,17051941.87
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,1,0.05,0.03,4750408.68,3026012.39,2213003.73,474384.76,-1247677.55
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,2,0.06,0.05,5309269.63,3909735.96,388958.29,517859.13,674203.42
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,3,0.06,0.07,8553556.75,5698912.76,1126420.16,832317.51,878418.35
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,4,0.08,0.06,8836889.05,6353027.29,1034873.24,850975.86,996629.45
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,5,0.05,-0.01,7764756.34,5766823.99,232814.53,707472.61,1614395.41
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,6,0.03,0.13,9115646.93,6184820.23,700983.13,837529.99,1500368.56
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,7,0.05,0.03,8289724.32,6074096.18,1018877.02,810869.14,786700.52
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,8,0.07,0.1,8146167.92,5945192.39,839900.8,769217.02,963085.89
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,9,0.06,0.04,6591359.71,4523683.51,920251.61,667094.36,865468.53
P0276,Real Estate,Medium,10,0.6,20102263.27,0.18,0.68,10,0.05,0.06,9498082.47,6951471.94,226229.01,890555.96,1644624.97
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,1,0.04,0.08,5698188.9,2540389.71,800246.68,594181.79,1015768.04
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,2,0.07,-0.0,6085813.44,2464815.13,232412.74,632953.31,2443119.8
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,3,0.04,0.04,7237081.69,3201837.94,615961.28,805649.19,2229704.28
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,4,0.07,0.01,8604127.21,3570618.52,213529.84,842080.08,3614439.4
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,5,0.07,0.04,9381838.76,3888669.21,437494.66,1012252.92,3503823.61
P0277,Technology,Medium,6,0.22,13485571.9,0.24,0.44,6,0.04,0.07,12034375.52,5301675.77,333224.01,1362405.65,4646583.82
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,1,0.05,0.0,10767377.51,9076884.92,5968178.31,816202.77,-5222498.86
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,2,0.04,0.01,14593929.41,12119460.21,1013097.44,1041616.61,632640.4
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,3,0.05,0.05,20006895.32,17246525.11,1043263.42,1590013.88,509101.42
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,4,0.1,0.07,23992935.67,20881492.05,2053018.05,1728400.33,178191.5
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,5,0.04,0.12,19992421.9,16661708.78,2019690.13,1516760.61,710028.35
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,6,0.02,0.07,20603153.77,16749392.75,630101.63,1440517.5,2361031.08
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,7,0.03,0.08,21249054.81,17770149.55,1183159.19,1616929.08,1399905.71
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,8,0.08,-0.0,18679451.94,15206234.74,924521.88,1324417.92,1974744.88
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,9,0.05,0.01,19047779.1,16020634.06,2300577.11,1536863.64,-205935.78
P0278,Manufacturing,Small,10,0.54,40130096.05,0.24,0.58,10,0.04,0.03,22905605.29,20036353.76,368423.69,1568322.91,1738337.34
P0279,Manufacturing,Large,4,0.55,120478563.9,0.29,0.51,1,0.02,0.1,34193837.98,22967773.83,15892309.72,2113005.2,-10191373.94
P0279,Manufacturing,Large,4,0.55,120478563.9,0.29,0.51,2,0.04,0.07,53577954.12,35807310.72,3978236.36,3302068.44,7328440.44
P0279,Manufacturing,Large,4,0.55,120478563.9,0.29,0.51,3,0.06,0.13,73948329.96,48506295.2,1653630.64,4492979.31,16038532.09
P0279,Manufacturing,Large,4,0.55,120478563.9,0.29,0.51,4,0.06,0.02,71163165.56,51115690.66,1987687.0,4213200.59,11969773.8
P0280,Healthcare,Small,5,0.58,89834773.42,0.28,0.42,1,0.05,0.06,39146841.0,21747147.27,13800813.53,4236616.4,-5338171.36
P0280,Healthcare,Small,5,0.58,89834773.42,0.28,0.42,2,0.04,0.09,59589743.61,37787412.93,1919532.64,6547892.86,11831367.32
P0280,Healthcare,Small,5,0.58,89834773.42,0.28,0.42,3,0.03,0.12,86241352.66,53064287.88,2400941.98,9232566.66,18238037.9
P0280,Healthcare,Small,5,0.58,89834773.42,0.28,0.42,4,0.06,0.05,87703558.41,54947868.19,5413014.99,9441434.76,17631142.54
P0280,Healthcare,Small,5,0.58,89834773.42,0.28,0.42,5,0.05,-0.02,86657586.38,51217561.73,471771.59,10032602.94,25599843.09
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,1,0.08,0.04,55726357.02,32475152.98,29307246.0,4069235.16,-17078575.01
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,2,0.03,0.07,95862321.27,54151307.67,7420100.05,7562736.34,20147739.43
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,3,0.08,0.06,114089011.14,64094686.97,19455571.2,9893168.3,13934526.97
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,4,0.06,0.04,116605844.31,64288949.49,5804844.69,9492056.35,32607548.86
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,5,0.04,0.11,122258497.96,66985026.42,15871817.37,10728238.36,23104593.75
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,6,0.09,0.1,126313403.39,70506405.99,17299506.92,10157222.94,23812683.61
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,7,0.07,0.05,123959700.55,70224040.16,8217894.76,11014144.29,30797661.95
P0281,Infrastructure,Large,8,0.69,316513049.45,0.28,0.72,8,0.09,0.09,121944593.68,69612779.52,5394426.48,9563131.68,35479201.13
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,1,0.06,0.04,15970975.45,9225765.67,9457184.08,1469271.09,-6229272.63
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,2,0.07,-0.02,22328066.65,12897745.3,4189320.49,2430090.93,1589279.45
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,3,0.06,0.14,35443378.04,19844420.12,1328380.17,3313178.65,8854049.0
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,4,0.07,0.03,31175231.58,17557661.32,2145955.99,3076385.52,7937428.8
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,5,0.05,0.08,38687223.78,21727050.35,4761794.84,4506465.6,5948605.96
P0282,Real Estate,Large,6,0.39,84200038.37,0.28,0.46,6,0.05,0.03,33963934.9,20227004.14,1070397.38,3361012.55,9645857.54
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,1,0.06,0.07,20624398.09,10448863.38,5885920.01,1185277.13,639890.78
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,2,0.07,-0.01,27989621.31,13779416.24,1846905.11,1638660.43,8448441.78
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,3,0.09,0.11,38390216.11,19218525.35,857832.22,1870553.73,13292661.0
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,4,0.07,0.06,34821268.51,16945070.05,2129315.27,2064736.73,11760713.69
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,5,0.07,0.04,42215200.48,20609939.88,2283973.9,2466023.29,13741874.16
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,6,0.05,0.05,42535977.25,20755261.04,2132115.84,2535024.79,14221158.81
P0283,Technology,Medium,7,0.57,46204578.65,0.24,0.54,7,0.07,0.08,45803184.37,20610675.34,376558.22,2610959.0,19410662.93
P0284,Healthcare,Small,5,0.55,41102176.89,0.19,0.66,1,0.03,0.09,8799415.24,5801795.0,4966170.96,1110105.57,-3699004.78
P0284,Healthcare,Small,5,0.55,41102176.89,0.19,0.66,2,0.04,0.06,13598862.85,8159508.47,1252101.5,1481665.31,2780042.59
P0284,Healthcare,Small,5,0.55,41102176.89,0.19,0.66,3,0.06,0.03,17965750.0,11938565.4,603249.97,2108688.41,3650968.81
P0284,Healthcare,Small,5,0.55,41102176.89,0.19,0.66,4,0.02,0.07,17073930.65,11669590.65,1245741.05,1786313.28,3493527.13
P0284,Healthcare,Small,5,0.55,41102176.89,0.19,0.66,5,0.06,0.01,16841306.54,10531037.95,262365.93,1992665.76,4589548.98
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,1,0.06,0.11,24490807.13,22480664.35,7536020.63,3031053.08,-8506049.55
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,2,0.08,0.08,32745347.21,27247588.12,2444616.55,3810542.91,1065787.45
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,3,0.06,0.02,33518981.87,28186138.71,3498233.3,3639308.93,813324.25
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,4,0.07,0.05,47620746.69,48506140.53,1810756.71,5858067.26,-4959036.59
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,5,0.03,0.06,36593014.81,32861055.78,1793015.54,3845581.13,3132331.64
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,6,0.06,-0.01,40256334.5,36781344.09,3125480.45,4238138.96,-795422.95
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,7,0.05,0.02,37110885.8,33231527.17,1485268.58,4563503.52,1257830.57
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,8,0.08,0.06,47667573.91,44465388.91,3791416.48,5743816.38,-2534136.4
P0285,Manufacturing,Medium,9,0.48,70749193.18,0.22,0.62,9,0.04,0.02,32613532.55,28809798.15,1323241.32,4102569.37,3140639.38
P0286,Real Estate,Small,5,0.64,117678660.29,0.24,0.38,1,0.07,0.02,28589908.82,15658124.46,16251852.54,2477716.47,-9362286.05
P0286,Real Estate,Small,5,0.64,117678660.29,0.24,0.38,2,0.04,0.08,48545885.53,29444161.25,5152928.48,4410699.26,6985748.12
P0286,Real Estate,Small,5,0.64,117678660.29,0.24,0.38,3,0.05,0.13,65358376.59,34485322.5,4099550.62,6247377.99,17810215.35
P0286,Real Estate,Small,5,0.64,117678660.29,0.24,0.38,4,0.06,0.06,65692345.31,37841315.47,2706533.67,5812833.74,19066197.69
P0286,Real Estate,Small,5,0.64,117678660.29,0.24,0.38,5,0.08,0.04,61006872.28,31647640.94,1148463.9,5239635.65,23511942.57
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,1,0.07,0.06,21778390.98,11989712.15,7665765.25,2025816.7,-2944011.4
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,2,0.07,0.06,27727622.23,16447563.5,832307.14,2484872.66,6694243.84
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,3,0.03,0.09,42407492.89,24243994.15,722610.77,3980494.73,10625543.13
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,4,0.08,0.06,36289716.66,20765425.75,1067836.39,3623028.82,10980091.81
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,5,0.06,0.01,39604075.12,20204491.41,877089.39,3583406.18,11877591.81
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,6,0.05,0.09,39493304.14,20088841.19,2186401.55,3515698.16,11497950.18
P0287,Technology,Medium,7,0.36,54117886.66,0.29,0.75,7,0.05,0.12,41837799.74,22527604.62,704968.08,3893834.51,12387083.8
P0288,Manufacturing,Small,3,0.67,25209392.7,0.26,0.43,1,0.1,0.03,6969883.75,4850784.59,1662657.44,430786.9,-549753.41
P0288,Manufacturing,Small,3,0.67,25209392.7,0.26,0.43,2,0.07,0.05,14672421.0,10879638.37,1685384.57,881447.68,697716.18
P0288,Manufacturing,Small,3,0.67,25209392.7,0.26,0.43,3,0.06,0.12,16155911.05,11504339.44,126851.45,997961.52,3143630.79
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,1,0.09,0.04,20387679.05,18432345.54,5019785.82,2133383.7,-5339664.67
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,2,0.04,0.03,26707064.94,19094155.14,2450766.45,3063156.99,2134309.62
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,3,0.08,0.04,36144275.63,30417039.98,1966032.62,3941348.48,1303551.02
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,4,0.09,0.05,33896677.2,24720620.49,2413208.78,3587365.17,4586487.98
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,5,0.09,0.07,36190526.18,28362424.26,914637.14,4231712.28,3929041.16
P0289,Manufacturing,Medium,8,0.36,55564797.35,0.28,0.17,6,0.05,0.06,33710660.15,26933328.58,1091560.07,3843801.7,4218065.79
